Date,KOSPI_Now
2011.1.3,19.08
2011.1.4,15.06
2011.1.5,-2.59
2011.1.6,-4.94
2011.1.7,8.59
2011.1.10,-5.39
2011.1.11,7.51
2011.1.12,6.63
2011.1.13,-5.47
2011.1.14,18.69
2011.1.17,-8.32
2011.1.18,-3.37
2011.1.19,19.21
2011.1.20,-9.03
2011.1.21,-36.74
2011.1.24,12.24
2011.1.25,4.51
2011.1.26,23.79
2011.1.27,4.55
2011.1.28,-7.14
2011.1.31,-38.14
2011.2.1,2.3
2011.2.7,9.71
2011.2.8,-12.04
2011.2.9,-24.12
2011.2.10,-37.08
2011.2.11,-31.31
2011.2.14,37.4
2011.2.15,-4.07
2011.2.16,-21.41
2011.2.17,-11.89
2011.2.18,35.92
2011.2.21,-7.84
2011.2.22,-35.38
2011.2.23,-8.29
2011.2.24,-11.75
2011.2.25,13.55
2011.2.28,-24.13
2011.3.2,-11.06
2011.3.3,42.42
2011.3.4,34.02
2011.3.7,-24.41
2011.3.8,16.05
2011.3.9,5.15
2011.3.10,-19.89
2011.3.11,-26.04
2011.3.14,15.69
2011.3.15,-47.31
2011.3.16,34.05
2011.3.17,1.06
2011.3.18,22.1
2011.3.21,22.29
2011.3.22,10.24
2011.3.23,-1.48
2011.3.24,24.6
2011.3.25,17.26
2011.3.28,2.35
2011.3.29,15.74
2011.3.30,19.25
2011.3.31,15.32
2011.4.1,14.31
2011.4.4,-5.14
2011.4.5,14.56
2011.4.6,-3.72
2011.4.7,-4.57
2011.4.8,5.83
2011.4.11,-5.58
2011.4.12,-32.99
2011.4.13,32.52
2011.4.14,19.14
2011.4.15,-0.56
2011.4.18,-2.78
2011.4.19,-15.04
2011.4.20,47.23
2011.4.21,28.63
2011.4.22,-0.72
2011.4.25,18.18
2011.4.26,-9.7
2011.4.27,0.4
2011.4.28,1.65
2011.4.29,-15.99
2011.5.2,36.6
2011.5.3,-28.23
2011.5.4,-20.09
2011.5.6,-33.19
2011.5.9,-8.28
2011.5.11,27.46
2011.5.12,-43.98
2011.5.13,-2.57
2011.5.16,-15.9
2011.5.17,-1.77
2011.5.18,33.37
2011.5.19,-40.27
2011.5.20,15.99
2011.5.23,-55.79
2011.5.24,6.05
2011.5.25,-25.89
2011.5.26,56.04
2011.5.27,8.33
2011.5.30,-6.45
2011.5.31,48.68
2011.6.1,-1.13
2011.6.2,-27.14
2011.6.3,-0.73
2011.6.7,-13.76
2011.6.8,-16.36
2011.6.9,-11.93
2011.6.10,-24.75
2011.6.13,2.07
2011.6.14,28.09
2011.6.15,9.7
2011.6.16,-39.9
2011.6.17,-14.7
2011.6.20,-12.28
2011.6.21,28.52
2011.6.22,15.73
2011.6.23,-8.04
2011.6.24,34.95
2011.6.27,-20.52
2011.6.28,-7.38
2011.6.29,31.51
2011.6.30,6.27
2011.7.1,25.05
2011.7.4,19.56
2011.7.5,16.45
2011.7.6,9.44
2011.7.7,9.4
2011.7.8,-0.24
2011.7.11,-23.19
2011.7.12,-47.43
2011.7.13,19.91
2011.7.14,0.43
2011.7.15,15.13
2011.7.18,-14.72
2011.7.19,-0.27
2011.7.20,24.74
2011.7.21,-9.91
2011.7.22,26.19
2011.7.25,-20.75
2011.7.26,18.22
2011.7.27,5.61
2011.7.28,-18.46
2011.7.29,-22.64
2011.8.1,39.1
2011.8.2,-51.04
2011.8.3,-55.01
2011.8.4,-47.79
2011.8.5,-74.72
2011.8.8,-74.3
2011.8.9,-68.1
2011.8.10,4.89
2011.8.11,11.2
2011.8.12,-24.13
