@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Low numeric
@attribute JPY_KRW_High numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute S&P_BMV_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2015-1-16, -1.3588347769999998, 1.800996896, 0.182205395, 1.640804463, 2.790064648, 0.38673496, 1.436886305, 2.421054589, 0.524087804, 1.438809601, 3.1472409889999997, -0.666999306, -0.315006787, 0.624714095, 1.494757516, 3.6819361560000003, 0.792302555, 0.8373879409999999, 2.3043274609999997, 0.56498873, -0.04521204400000002, 0.512543836, 2.443398574, -0.777264484, -0.379836726, 0.152642215, -1.955572351, -0.603349943, -0.093707785, 0.23133568399999999, 0.94426969, 0.042804705, 0.85555244, -1.4293312759999999, -1.564111052, 0.346362844, 0.855281207, 1.7983739380000001, -0.7201102709999999, -0.543933611, -2.426710789, -0.24289741899999998, -1.067659839, -0.168217447, 0.102455126, -0.748283887, 1.130010084, 0.19019531, -0.645367162, -0.406308966, -11.55997447, -11.72471554, -1.0009795479999999, -0.275130262, -0.07648616400000001, -4.681100058999999, -0.260473193
2015-1-19, 0.7674259720000001, 0.538131092, 2.4730141480000003, 0.594991006, 2.149241027, 2.046671246, 1.037167648, 1.7867140380000002, 2.4642707280000002, 0.8333684370000001, 2.5284086340000003, 0.568591224, 0.299184333, 2.621217241, 1.841331966, 2.230734325, 0.538298421, 0.697216627, 1.625259185, 1.181404337, 1.434372676, 1.328005407, 1.564444804, 0.072061503, -0.304367587, -0.892991306, 0.9795505409999999, 0.321733803, 0.4162731120000001, 0.4334139870000001, 0.540918739, 0.47123640899999997, 0.93762016, 0.890231117, 1.922607529, 1.5418851230000001, 0.635171068, 1.338252465, 3.5410287019999998, 2.114088575, 1.134831949, 0.430453498, 0.71552265, 0.41169547100000004, 0.8574954929999999, 1.878547376, -0.048706282999999996, 1.079192784, 0.687575787, 0.64627714, -2.205199033, 0.665729696, 1.673282116, -0.27588931699999997, -0.07654471, 0.654798445, 3.6779107730000002
2015-1-20, 0.824652322, 0.599572718, 0.490964411, 0.73131591, 0.826331505, 0.8840398340000001, 0.36841935200000003, 0.909190915, 0.459068883, 0.052268329, 0.190443859, 0.565376543, 0.29829189, 1.508315914, 0.612726349, 1.735985817, 0.5249387670000001, 0.62965135, 0.5731521079999999, 1.2444006890000001, 1.026626896, 1.358668995, 1.494515129, 0.271734384, -0.21236344899999998, -0.20684875100000005, 0.970048427, 0.320701997, 0.41454746200000003, 1.6945981030000001, 0.292980743, 1.597839213, 0.504014534, 2.068907959, 0.91765524, 0.475625064, 1.2474574440000001, 0.943563452, -3.1103926210000004, -1.676160545, 1.122098022, 0.428608538, 0.7104392959999999, 0.410007489, -0.196408353, 0.424318459, 0.37566794299999995, 0.458176915, 0.420534587, 0.45453949200000004, 2.831954547, 0.33612201799999997, 2.2290189540000003, -0.220638965, 0.028168046000000002, -0.85383208, -3.673383711
2015-1-21, 0.152217316, 0.7238765070000001, 0.922081795, 0.38690002, 0.055096419, 0.100240165, 0.166848639, -0.137006078, -0.07997237, 0.130893865, -0.6034438010000001, -0.039961272, 0.284261068, 0.912580171, 1.278204978, -0.163486088, 1.630488965, 1.3191896920000001, 0.5249387670000001, 0.49981038299999997, 1.27612826, 0.077427098, -0.38972385600000004, 0.9519772209999999, 0.82958954, 0.290839637, -0.29833499399999996, 0.574625186, 0.6191997570000001, 0.389852339, 1.685694627, 0.38987586, 1.3423523240000002, -0.494175501, 0.6725349909999999, 1.04128682, 0.196893751, 0.178303684, 1.422751083, 0.271692082, -0.8503039840000001, 0.11208345900000001, -0.028207209, 0.376654411, 1.130512882, -0.36733489399999997, 1.7152340130000001, 0.040742109, -0.16336056, -0.047011198, -0.72385805, -1.044520258, -2.994535787, -0.14855891, -0.27129866199999997, -1.1687512820000001, 1.438221835
2015-1-22, -0.021340495, 1.5144301619999998, 0.46591968, 1.80008615, 1.048549927, 0.58938577, 1.197263565, 0.249014563, 0.291421989, 1.378504446, 0.775978175, 0.27030330199999997, 0.497239602, 1.5067899340000002, 2.8770742410000003, 2.8919384289999996, 1.019464807, 1.191134417, 1.6032990440000001, 1.696128801, 0.553995157, 2.133400385, 1.89809796, 0.72690388, 0.9823209340000001, 0.08223773200000001, 1.0551600079999999, 1.281630531, 0.32357077, 0.36542757299999995, 0.300470776, 0.36948700799999995, 0.43039955799999996, 0.280894975, 0.27739057300000003, 0.513272917, 1.68129921, 1.228375335, 4.7427150419999995, 3.410856832, 0.8232923120000001, -0.172243035, 0.6984491559999999, 0.7127094890000001, 2.15109887, 1.9131603469999998, 1.150487136, 2.265628505, 1.377850501, 0.838760672, -2.082948542, -2.098141311, -0.7235614020000001, 0.23311142, 0.038567227, 1.846473029, -1.460794844
2015-1-23, 0.79497298, 1.516403511, 2.031490363, 1.797207314, 2.241093526, 1.5111041040000002, 2.006676408, 2.176702572, 1.971503632, 2.394000411, 2.681910304, 1.4535842380000001, 1.058141437, 2.862558532, 0.5857574489999999, 1.88298161, 0.5326169, 0.492789556, 1.045755132, 0.6745571140000001, 2.145017434, 1.250840364, 1.864675616, 1.346041826, 1.268449079, -0.818458012, 1.2206534740000001, 0.390943904, 2.010519811, 0.846896615, 0.938730941, 1.051383895, 0.783774493, 1.05447394, 1.343938579, 1.94220591, 0.946634697, 1.9234355440000002, 2.9597974039999997, 4.943678796, 0.952664483, 2.1136177369999998, 1.40982156, 1.1922739070000001, 0.304103527, 1.272082723, 0.411086977, 1.043013244, 2.545955294, 1.6745807069999998, 0.24746600300000002, 1.9063841469999998, 1.727500448, -0.19392173399999998, 0.099134637, -2.709309432, -1.438848921
2015-1-26, -0.021176701000000003, 1.007567758, 0.354751452, 0.511922993, 0.519676646, 0.516239247, 0.55117865, 0.604880522, 0.853443622, 0.96456384, 0.820920036, -0.8106105259999999, -0.565613869, -1.192267595, 0.38700566299999994, -0.7371044729999999, 0.28641134100000004, 0.207403683, -0.09490067099999999, 1.083022256, -0.964648417, 0.223510708, -0.7728532909999999, -1.199686695, -1.3777224030000002, 0.345564349, 0.087822939, 0.062877527, -0.079148155, 0.4238535020000001, 0.245810182, 0.33074303, 0.17082793300000002, -0.246862821, -1.0025336809999998, -0.18067141899999997, 0.894925726, -0.19603230600000002, -3.507361201, -4.877242797, -0.185364621, -0.38017995200000004, -0.608828006, -0.46670633100000003, -0.603735086, 0.085752671, -0.33373055100000004, -0.262793192, 0.60772618, 1.179978592, 1.5926578980000001, 1.774839984, 1.8549875690000002, -0.194298521, 0.09903645800000001, -2.826633166, -1.902234019
2015-1-27, 0.863779137, -1.0192969459999999, 1.263753259, -0.082709385, -0.24965754899999998, 1.624025041, 0.392184465, 0.66852575, 1.821302241, 0.027758321000000002, 0.032014142999999995, -0.167420284, -1.58980168, 1.798383494, 0.104399924, 1.066606716, -0.595265892, 0.132002707, -0.24432521899999998, -0.9087424390000001, 1.589130311, -0.091444354, 0.7377284470000001, 0.325664161, 0.678324713, -0.17924846, -1.1390130379999999, -1.095476082, -1.5709095519999998, 0.42206456600000003, 0.245207438, 0.329652726, 0.17053660899999998, 1.7161156180000001, 2.01183521, 1.2134082590000002, -0.002572844, -0.125707102, -3.7672030289999996, -4.351462282, 0.37985903, 0.48339905899999996, -0.12485246900000001, -1.0318623009999999, -0.548857397, -0.096431363, 0.23716995600000002, -0.31708052, -0.317237612, -0.069267777, 2.0000588759999998, 1.5928896890000002, 2.004024748, 0.420254625, -0.23154350899999998, 0.301659125, 1.037204059
2015-1-28, 0.470190535, -0.475289354, -0.285814025, -0.324576308, -0.27464617199999997, -0.21538496199999999, -0.562281432, -0.334744931, -0.616545675, -0.756111842, -0.374794901, -1.335825605, -0.574434401, 0.21573968, 0.117140933, -0.155953462, 0.210376108, -0.028696411, 0.052262185, -1.339761673, 0.066544824, -0.187725902, -1.258536678, -0.157281866, 0.377592372, 0.743312365, 0.9037446020000001, 0.42737214799999995, -0.479631231, 0.042646316, 0.353948384, 0.6722651409999999, 0.550680135, 0.15437605199999999, -0.09946992800000001, -0.050356042999999996, 0.506863237, 0.89875708, 2.329194524, 2.621773228, 0.89980238, -1.122504958, -0.7578643070000001, -0.9119218179999999, 0.07083136400000001, 0.5130822429999999, 0.093268746, -0.38631930200000003, -0.158812209, -0.269701438, 1.200362682, -0.040977297, -0.089794808, -0.13471190800000002, -0.381521679, -1.546723953, -1.6291006469999998
2015-1-29, -0.538341541, 0.037585673, -2.012996959, -0.963786962, -0.537479178, -0.908544551, 0.09899091300000001, 0.215732492, -0.494150792, 0.137386835, 0.520811617, -1.193018869, -0.306591425, -1.664493361, -0.75576619, -0.938308528, -0.224730953, -0.539997086, -0.396335885, 0.484847326, -2.673135642, -1.62721063, -0.7195351879999999, -0.11634417400000001, -0.191885705, 0.6654495570000001, -2.214023697, -1.13136485, -0.770245909, 0.426842265, -0.014040605, -0.20478461399999998, -0.14424079199999998, -1.064918382, -0.23177885, 0.42953384299999997, 0.531186402, 0.712081344, -4.259899943, -2.022598574, -1.758553152, -0.18778541199999998, -1.4707184819999999, -0.615041794, -0.9384917290000001, -1.680487782, -1.212575778, -1.418527156, -0.226433455, -0.018955429, -1.306139521, -0.058055221, 0.06445495799999999, -0.9716449490000001, -0.070513086, -1.8983198780000001, -1.13430127
2015-1-30, -0.090209224, -0.45969898600000003, 1.3777549519999999, 0.32880218899999997, 0.238929951, 1.222974262, 0.373595846, 0.234630827, 1.265184321, 0.56284829, 0.328722855, 1.288492372, 0.11974580300000001, 1.300925398, 0.376401455, 0.8883763709999999, -0.8985992420000001, 0.264285944, -0.012147752, -0.9926148690000001, 1.6494726309999999, 0.651568044, 0.14824432199999998, 0.506962179, 0.5354576520000001, 1.214787788, 0.765143785, 0.328469566, 0.6375821420000001, -1.602372561, 1.068359265, 0.334015491, -0.972210467, 0.387192708, 0.48932865200000003, 1.3596254280000002, 0.716813934, 1.4476392, -0.613536806, -3.631012108, 0.432661718, -0.47034677399999997, 0.8439661409999999, 0.21114228, -2.096526015, -0.12657777, 0.953751828, 0.8480081709999999, -0.41638272200000004, -0.085315605, 2.22376868, 0.6841455120000001, 0.956088094, 0.028349767, -0.06329902, 7.540035587, 1.675080312
2015-2-2, 0.175451197, 0.082151025, -0.748898678, -0.602661388, -0.5480062370000001, -0.554730399, -0.255154314, -0.287488566, -0.76101387, 0.221861452, 0.326988073, -1.417363071, -0.693951443, -0.402089025, -0.5696026, -0.610405555, 0.491154769, -0.708067528, -0.257948855, -0.722847558, -1.571582754, -1.7067362209999999, -1.932063351, -0.24879948600000001, -0.461414955, 0.195086782, -0.441000171, -0.5765539000000001, -1.093476712, -0.130549785, -2.157481715, -1.731765334, -0.273501157, -0.658297118, -1.141774861, 0.012055991, -0.19467796, -0.312867635, -0.5911665079999999, 0.6747095000000001, -1.157241205, -0.541306869, -1.123133682, -0.6260722989999999, 0.070866288, 0.909593423, 0.800336472, 1.3728935, -0.554987036, -0.5894965879999999, -0.594670228, -0.21346866, 0.15563265, 0.028341732, -0.063339113, 4.570837642, 5.3261114869999995
2015-2-3, -0.036872401, 1.122548585, 0.585885486, 1.272377243, 1.420123645, 0.341993007, 0.532720222, 0.924496157, 1.384714129, 1.4469879509999999, 1.710530382, 1.164706561, 1.94984552, 0.14866711800000001, 1.972173987, 1.5582830490000001, 1.315876772, 1.336027265, 0.748664214, 2.615195438, 0.29047958, 2.242092107, 2.744564145, 0.29339074800000003, 0.47268418, -0.344969894, 0.917085967, 1.091584005, 1.97272763, -0.46434173700000003, 0.234592445, -0.039589177, -0.279393448, -1.2654601540000001, -1.074375195, 0.334989246, 0.9885878579999999, 0.863086315, 3.650979515, 3.799109174, 1.02550955, 2.125178178, 1.304171445, 2.110656772, 0.07081610299999999, 1.644162956, 1.4992227619999998, 1.644162956, 1.316296189, 1.282695697, -0.16966965399999998, 0.489798134, 0.256007849, 0.22183215399999998, 0.39828495, 7.2784810129999995, 6.47096636
2015-2-4, 0.554826943, -0.20622175399999998, 0.701615038, -0.17917231100000006, -0.439507045, 0.10656142099999999, -0.184750265, -0.007057223000000001, 0.22902919800000002, -0.6595543429999999, -0.524215863, 1.698448529, 1.3427772180000002, 1.836236733, 0.289697809, 1.196114073, -0.171425245, -0.040950814, 0.320093654, -0.19248551600000002, 1.861549085, 0.505914878, 0.795037735, 0.445223859, 0.304048042, -1.215821609, 0.139775209, 0.35090762200000003, 0.5774146720000001, -0.37514774700000003, -0.385349903, -0.50298168, -0.25496611, 1.977924359, 1.523691413, 0.6690062920000001, 0.102845174, -0.45283209799999996, 2.810286614, 1.7881815280000002, 0.752865542, 0.566763947, 1.292820029, 0.6926351279999999, 1.4856583780000001, 0.479546717, -0.650415839, -0.11112753, 0.93031081, 0.500047115, 0.7753741270000001, 1.123358027, 0.6851804340000001, 0.47164282, 0.369108069, -3.097345133, -3.501710606
2015-2-5, -0.50693146, 0.092332044, -1.2181762409999999, -0.310830925, -0.14419130900000002, -0.383550688, 0.072354233, -0.30602277699999997, -0.474730319, 0.132786669, 0.181892235, 0.069459422, 0.42066191299999994, -1.3056437459999999, -1.0118913729999999, -1.0914203000000002, 0.08615135199999999, -0.194523418, 0.060110816, -0.39989411799999997, -1.5930853319999998, -1.4268338319999998, -1.03358927, -0.6656281510000001, -0.831993235, 0.287004192, 0.634919284, 0.485843101, 0.532377991, -0.137556312, -0.6377180960000001, 0.518603183, -0.238385185, -0.984911821, -0.287253408, -1.1771134970000001, -0.49803604700000004, -0.081321474, -0.285199269, -1.6719308780000002, 0.29385836, 0.395340034, -0.264049276, 0.330433246, 0.374147687, 0.023956065, 0.7702397990000001, 0.615429103, -0.731585349, -0.734462217, 0.6501047, -0.573030968, 0.305401321, 0.050099857000000005, 0.118230123, -0.875190259, -1.230448384
2015-2-6, 0.137236025, -0.133977597, 0.9315530320000001, 0.162487374, 0.6264717639999999, 0.413862119, -0.310505917, 0.058900485999999995, 0.234392512, -0.448990686, -0.183502345, 1.155608957, 0.49294969899999996, 0.449702795, 0.15978568699999998, 0.400166235, -0.18191272, 0.23463996199999998, 0.400840752, 0.356888615, 0.9127701709999999, 0.6767595270000001, 1.045346476, 1.186007311, 0.810043319, -0.24652454, 0.828813971, 0.41553222100000003, 0.178284069, -0.581402023, -0.41508742600000004, -1.270019064, -0.438755592, 0.8219544329999999, 0.677164625, 0.8402773809999999, 0.805882946, 0.5258405820000001, 3.096638395, 6.7682546420000005, 1.188732159, 0.586485694, 0.9214808290000001, 0.319068242, 1.771506007, 0.78789923, 0.211767218, -0.036391191, 0.48883029, 1.322997872, -0.22091845, 0.663338297, -0.180283797, 0.086087446, 0.004462723, 2.034548944, 7.094594595
2015-2-9, -0.43568974, -0.8203391320000001, -0.870214917, -0.990880393, -1.262804663, -0.675666165, -0.794143857, -1.265898015, -0.9293957409999999, -1.01538289, -1.747402778, -0.335821188, -0.445159983, -1.395410258, -1.37666495, -2.209288566, -0.237690853, -0.47602313, -0.841052859, -1.969148121, -0.751865442, -1.258626541, -1.979518933, 0.11137066400000001, 0.691575728, -0.440542835, -0.946140055, -0.787936138, -0.245391252, -1.555238684, -1.29299689, -1.3826178630000001, -1.494410419, 0.359407315, 0.28710901, 0.292465853, -0.495902868, 0.09930486599999999, 6.037278121, 2.574717788, -0.579110651, -0.558077548, -0.427197083, -0.39463992200000003, 0.06450328599999999, -0.426481596, -0.23940359600000002, 0.206047796, -0.050130587000000004, -0.453678212, 0.098038526, 0.21845688, 0.391025845, 0.086013399, 0.0044625229999999995, 1.561324304, 1.833596215
